RQ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019/6/30,71932.34375,70916.85693,69798.02637,69459.63623,69480.1665,71174.06299,72446.29346,72777.42969,73996.5415,74844.99219,76514.09717,76967.59082,75878.67578,76070.22803,76351.75635,76470.26025,77885.67627,77972.75488,77374.71143,78235.70606,79560.84277,78160.65625,76010.69727,73833.43164
2019/7/1,72250.57227,70908.0835,69921.35645,69586.6709,69289.68262,71087.92529,73060.66895,73525.34619,74523.69434,75645.23389,77281.91309,78251.3374,77611.43408,77825.90723,78870.72949,79309.32227,80630.70557,80670.23535,79894.2544,79818.98535,80585.20606,79628.21924,78163.78809,75664.18457
2019/7/2,73611.14209,72103.36377,71729.51416,70984.44141,70599.72852,72837.71875,73742.1377,75014.78467,76312.8916,77738.58203,79170.04883,79686.30811,78888.4917,78882.09912,79667.98828,80047.46973,81622.44189,81582.35889,80780.07959,80692.12012,81870.26465,80500.8125,78722.42969,76601.56787
2019/7/3,74521.0293,73083.01514,72178.2417,71502.40381,71469.93555,73391.80762,75319.16504,75789.93311,77466.15527,78969.15723,80205.9751,80916.03906,80512.32666,80222.40723,80874.74707,81703.6709,82773.12793,82847.93115,82547.68652,82161.1211,82915.99121,81398.77588,79430.45508,76867.82226
2019/7/4,74723.37402,73475.46192,72578.88379,71669.53223,71258.83984,72874.91406,74303.93359,74900.50879,76287.72168,77255.96143,79012.43457,79803.52881,79077.26465,79356.84033,80006.83789,80636.25098,82077.23438,82358.54834,81425.08984,81140.42578,82201.63184,81197.88379,78911.22217,76446.69922
2019/7/5,74558.46777,72809.76465,72099.90234,71701.53809,71307.64356,73657.4458,74855.6709,75565.37305,76709.06445,77713.98731,79322.70215,79813.39404,78601.79297,79770.00147,80549.16162,81217.23877,82776.42383,83078.72266,82044.97022,81650.69043,82874.45606,82493.74023,80770.09863,78109.19922
2019/7/6,75940.89209,74155.85889,73253.66113,72580.99707,71941.72607,73837.48975,75313.99463,75664.85938,76780.83887,78091.75049,79262.8794,79777.64746,79410.70166,79497.32959,79563.60742,80587.49609,82585.72266,82418.66455,81671.42578,81358.71191,82269.99121,81029.51856,79036.50098,77002.92188
2019/7/7,75209.5918,73954.18262,73145.23535,71752.1958,71647.7041,73285.37061,74454.77637,74975.84473,75976.7832,77291.20117,78741.51074,79279.06055,79160.92773,79087.94727,79646.10059,80738.01856,82278.0166,82499.39453,81163.78955,81001.68457,81792.37207,80919.68311,78984.80859,76801.85352
2019/7/8,74650.68359,73304.36426,72457.21484,71912.15527,71844.40918,72818.74561,75081.60059,75998.89014,77809.99707,78421.86426,79236.55127,79324.03272,78799.68652,79178.41064,79698.42627,79927.83398,81217.70752,80585.91797,79763.66504,79154.1792,79909.52539,78382.92822,76919.45117,75061.71191
2019/7/9,73738.10107,73038.90332,71894.6084,71326.41748,71243.18164,72829.95947,74570.49414,75325.8125,76921.30957,77725.68652,78267.71777,78654.94434,77662.64111,77572.66553,78452.81055,78950.83789,80537.39307,80832.21484,80518.54785,79704.07129,80921.17285,79409.41065,77921.32031,75946.95996
2019/7/10,74294.11328,73002.98682,71877.96777,71123.71191,71363.63379,73206.14648,74821.46192,75254.14453,76700.95703,77297.99805,78712.13281,79038.09668,78823.60156,78646.1377,79524.58887,79547.06299,80936.3584,81320.78223,80319.60742,79445.57617,80119.7959,79112.62891,76886.36377,74624.64258
2019/7/11,72683.2251,71396.81055,70857.9873,70292.89063,69505.84229,71512.6084,73729.27344,74829.80322,76111.70215,77274.10547,78412.63574,78727.18652,78669.1001,78265.41113,78998.00488,79391.95606,80595.47607,80706.94727,79597.01904,79731.63233,80375.99316,78751.19727,77104.17285,75364.28906
2019/7/12,73981.9458,72629.45459,71749.04102,71247.51367,71129.78955,73002.37158,74773.80762,75951.2373,77124.41846,78122.48242,79290.31689,79344.60986,78877.80274,78893.18115,79365.22949,79928.18604,81250.90527,81616.78369,80705.5332,80948.03809,80850.2002,79664.54883,78200.05127,76416.44824
2019/7/13,74392.00049,72775.19971,71557.16064,71185.38818,71434.96973,73177.63184,74519.4458,75043.55762,76531.25147,77998.48193,79276.74023,79286.44727,79167.05176,79413.79004,80005.23828,80612.15039,81804.16943,82417.70752,81431.45605,80946.07471,82015.43164,80788.53613,78972.99756,76598.83252
2019/7/14,74662.96143,73145.7334,72433.6499,71441.35352,71551.2666,73300.16602,74308.01172,75295.74707,76610.72607,77855.57129,79537.51562,79832.23242,80145.40381,79414.73779,80297.55273,80722.85693,81764.10254,82674.7251,81624.27979,81434.80762,82811.92578,82193.8794,79703.19629,77351.93066
2019/7/15,75758.1084,73628.97559,72873.47168,71612.99121,71585.38965,72900.20313,74481.68848,75875.93066,77801.48047,79253.63184,81227.51074,81704.47559,81102.58203,81148.84668,81566.32178,81606.72998,82067.92578,82492.51758,81543.80566,81155.79785,82118.66894,81722.37598,80099.79688,77750.49902
2019/7/16,75556.17578,73751.96191,73022.84668,72656.55273,72185.24316,73636.25684,75270.22266,76532.52344,78240.77148,79358.01758,81025.57324,80353.92969,79518.08008,79054.07227,79666.41602,79789.354,80935.12647,80973.27637,80301.82861,80338.02588,81028.4834,79510.54688,78329.34033,76094.45215
2019/7/17,74281.39795,73101.68359,72067.36914,71566.15527,71628.00488,72797.64648,74579.9043,75448.81494,77126.37207,78347.9707,79294.99902,79209.98047,78580.17578,78351.02832,78986.94287,79144.8711,80359.62451,80620.19385,80404.39697,80434.0874,80774.67383,79443.11963,77571.48194,75022.0835
2019/7/18,74174.66699,72406.41992,71967.20605,70793.16016,71154.0708,72690.26172,74532.92773,75555.17188,77403.14941,78534.00342,79351.9292,79119.38818,78761.37354,78491.72314,79390.1499,79529.38525,81045.3999,81475.20801,80428.12305,80162.6543,80684.61817,79407.78711,77631.02051,75921.18652
2019/7/19,73837.81982,72457.05908,71830.83984,71213.08105,71254.8418,72428.18945,74758.5459,76037.15869,77949.3252,79177.8335,80394.45703,80417.99024,79576.99365,79365.35791,80412.16016,80277.01514,81793.34717,82190.08447,81200.92871,80971.91406,81643.91406,80447.93164,78704.5752,76208.17774
2019/7/20,74335.17676,73384.25684,72523.32715,72054.4834,71876.59277,72659.20703,74127.38965,75012.91211,76854.96631,78169.24365,79610.69727,79818.50781,79841.34375,79711.34375,80339.58496,80874.01758,82154.25635,82780.84814,81932.12012,82001.06055,82973.2168,81962.97217,79878.08594,77656.47559
2019/7/21,75189.02246,73933.02588,73121.3877,72494.46728,72315.04687,73887.15186,74840.42676,75864.28711,77072.59277,78761.38184,80450.55811,81073.05859,81104.8418,80950.13086,81367.81397,82141.77686,83054.18359,83131.59814,82191.43506,82328.56299,83131.7998,82083.83984,80455.37842,77997.19434
2019/7/22,75923.41016,73724.95508,72649.9209,71922.83447,71883.05127,72574.94189,74424.17969,75320.43066,76798.20166,77509.25586,78457.49072,78802.02978,78040.0752,77850.74609,78328.30566,79132.56836,80531.08545,81383.43018,80294.75635,80348.27539,81218.28125,80139.72754,79008.08252,76656.85449
2019/7/23,74807.14648,73542.02441,72503.90625,71496.33301,71292.54932,73046.43848,74816.67676,75671.66797,77716.83496,78648.0332,80086.35449,80729.20801,80799.47022,80861.48145,81628.91846,82455.06836,83826.81397,83481.70605,82911.08447,83059.0293,83028.93945,82508.37061,79920.89795,77061.75781
2019/7/24,75068.04883,74157.83105,73037.32617,72429.58496,72285.68018,73470.84521,75166.64453,76165.11084,78224.99414,79709.16406,81384.52051,81812.62793,81332.81836,80825.77197,81240.33936,81852.25488,82991.63672,83073.80176,82528.05811,82262.81152,82595.96484,81682.94873,80021.56397,77936.37109
2019/7/25,75857.44971,74131.90772,73346.84522,72447.72559,72310.03223,73588.50098,75343.39746,76242.06494,77785.13477,79181.85449,80957.43262,81106.56689,80909.22949,80830.73438,81729.90479,82249.38867,83874.75879,84272.62402,83039.34766,82396.86377,83443.92236,82540.14746,80399.58545,77934.14063
2019/7/26,76089.26953,74679.67969,73446.94287,72593.99756,72224.43359,73640.74707,75042.56543,75961.09375,78129.58985,79487.14062,81365.87402,81844.46191,82665.11768,82337.97998,82932.56104,83557.28711,85121.35303,85769.38525,84753.11426,84448.37695,85474.1875,84785.61279,82952.71191,79752.52295
2019/7/27,76922.08496,74893.22461,73927.30274,73407.75439,73403.00488,73961.24072,75087.04346,76327.27637,78951.96533,81255.6875,83592.19629,84637.19141,84484.44531,84326.79883,84901.85352,85120.80811,86352.6958,86642.25488,85075.26074,84520.16797,86222.56445,85988.70068,83911.51953,81698.62695
2019/7/28,79534.71387,77572.36475,76399.84961,75369.16113,74759.61133,75398.74561,76555.62207,77485.32422,80179.06348,82616.70899,84686.71484,85867.52441,86243.15527,86003.51953,85956.36621,85434.32764,85144.92676,84586.56055,83010.40137,83498.42774,84781.66113,84247.45117,82128.36719,79623.5166
2019/7/29,77785.6416,75063.33399,74275.34277,73933.29102,72392.87256,72462.92822,73833.12207,74970.20703,77380.41162,77884.5376,78729.64356,79217.71289,79530.66992,78789.59326,79640.36572,80494.76953,82039.80566,81794.36279,81642.67871,81008.58301,82366.20264,81165.80273,79285.37891,76807.1792
2019/7/30,75268.05566,73830.59961,72306.87061,71807.3999,71923.78418,73336.14649,75159.40137,75994.66113,78017.38574,79585.40039,80870.35498,81667.48438,82186.44043,82269.125,83048.01221,83923.23877,85385.47998,84964.27149,83590.07617,83166.33936,84526.83545,83568.96094,81229.72852,79238.58399
2019/7/31,76675.37842,75110.16455,73794.64258,72616.28125,72843.18262,73968.57568,75812.35205,76786.44043,78856.48437,80216.52979,82146.20557,83060.61963,83327.45898,83541.84277,83866.7666,84395.46289,85398.56445,85704.18701,84267.98633,84008.76465,85360.15234,84595.44629,83240.28027,80410.44043
2019/8/1,77647.23633,75758.43359,74515.96875,73518.93066,73142.27442,73953.84766,75733.06152,76619.33496,77931.24854,79477.62988,81279.12842,82112.89062,82537.53564,82835.7666,83838.03809,84437.72315,85672.26465,85535.75391,84616.49756,83847.04199,84957.56152,83855.33154,81356.05225,79314.98926
2019/8/2,77051.20264,75331.93066,74316.46289,73366.26172,73133.68457,73907.6875,76077.63574,76554.90869,78601.99219,80079.98291,81335.6416,81541.14746,81711.21582,81413.47656,82203.38672,82837.22412,83762.73438,83119.07031,82337.23877,81866.12988,82671.81299,81782.86426,80110.45068,77774.62207
2019/8/3,75966.93457,74246.57129,73827.27344,72762.1294,72690.89453,73585.74512,75106.37109,75692.72754,76853.48145,77598.34863,78554.4668,78987.40137,79003.57617,78402.20605,78708.58496,79159.83106,80429.19336,81167.10693,80458.01563,80741.54395,81072.57617,80105.61914,78595.21582,76667.32813
2019/8/4,74971.66797,73411.43555,72209.44629,71657.55127,71489.13379,72125.17041,74205.30176,74898.34082,76167.32568,77714.33203,78953.81299,80267.62988,80352.46484,80406.54395,81174.88916,81462.7793,83047.34375,83474.41699,83268.84375,83409.75879,84222.71582,83025.8418,81217.1416,78349.87695
2019/8/5,76033.93994,73937.93066,73214.96533,71886.46973,71733.14502,72838.74023,74801.5835,76066.64795,77928.04736,80037.77246,81600.91406,82992.35352,83258.15967,82673.12793,82642.99854,82538.36133,83785.8877,83153.97315,82404.99121,82814.40967,83540.4375,82608.20606,80396.71777,77266.07129
2019/8/6,75219.35449,73245.07861,72194.24316,71414.81738,71370.72607,72626.78711,74579.03516,75034.62744,76801.88135,77555.94434,78818.91211,78488.39502,78525.02051,78178.67969,79050.08594,79812.89941,81130.88916,81079.87647,80266.52441,80507.34473,80956.23779,79692.83008,77737.91455,75895.85449
2019/8/7,74630.29395,73149.49805,72207.11768,71755.61914,71673.52539,72579.62549,74527.81006,75509.65918,77628.15088,78589.34912,80984.07764,81793.3794,80709.50098,81337.5957,81679.22998,82192.69775,83772.88379,83407.21973,82925.06836,82399.89942,82763.80371,81041.22266,79585.14551,77289.71826
2019/8/8,74988.15527,73587.72022,72701.7334,71459.48486,71370.93555,72657.69141,74172.1416,75299.89648,76905.09912,78468.31592,80198.30762,81244.4834,81293.80566,81128.27246,81884.04346,82092.11328,83167.74512,82694.47754,81692.16699,82188.39453,82759.74756,81695.28711,79966.47314,77361.45947
2019/8/9,75451.56445,74052.33496,72769.89844,72086.79883,71875.89014,72591.65234,74474.18262,75400.80615,76780.61914,77998.66553,79550.44336,80028.26025,79769.83301,79741.17676,80508.19434,80637.11914,82526.71826,82482.8667,81908.00293,81259.93213,81917.54199,80784.30567,79052.96484,76839.83936
2019/8/10,74886.53418,73110.05371,72102.94287,71304.62793,71145.81152,71900.33691,73863.27344,74928.89551,76147.5708,77188.81641,78577.58692,78744.53418,78510.10352,78587.98633,79352.80322,79873.06152,80799.40137,80781.76025,80149.37207,80226.61719,80797.62647,79767.15723,78016.32959,76174.46045
2019/8/11,73960.0791,72718.46777,71754.03125,70722.49365,71042.8291,71657.75244,73193.09375,74078.36719,74932.46143,76131.21875,77336.94971,78379.43945,78464.94531,78257.83789,78830.98486,79519.28906,80510.93359,81260.04785,80407.42578,80626.48486,81330.52197,80574.74805,78254.96045,75918.9668
2019/8/12,74373.88281,72884.7041,71732.22949,71279.09326,70873.9707,72380.7915,74139.05908,75138.83154,76642.62646,77946.71094,79651.8457,80036.70068,80170.2207,80468.83789,80736.26709,81390.81836,82809.67383,82722.37647,81949.02832,81739.72852,82542.91211,81806.11475,79767.66992,77017.20996
2019/8/13,75125.11524,73542.99121,72903.34229,72017.30762,71549.48145,72725.01416,74544.39453,75592.37402,77703.39942,78967.82227,80508.81543,80687.27978,81512.78125,82107.83838,83210.18311,83100.03027,84719.85791,84497.43408,83437.53662,83478.2417,84501.13135,83647.92529,81928.66846,78961.67481
2019/8/14,76962.33887,75578.76367,74350.61524,73485.93115,73427.04785,73835.33301,76238.04492,77207.99024,78930.6958,80323.56055,82203.56934,83267.23096,83862.18067,83523.51074,84230.38965,84754.44873,86457.07129,86348.86084,85111.07617,85274.29395,85751.2832,84716.44922,82162.99219,79369.66504
2019/8/15,77297.96094,75303.81738,74141.07324,73378.97754,73340.57471,73863.69824,76066.53955,76569.37109,78703.03906,80723.38623,82331.04346,83972.00928,83948.54004,84261.50684,84717.56348,85060.82471,86569.60303,85862.41406,84801.40137,84523.81982,84743.62695,83760.68897,81078.06836,78301.45215
2019/8/16,76484.72949,74490.21924,73629.18018,72922.73242,72535.88477,73885.05859,75563.8291,76848.74317,78680.7085,80167.2251,81947.78613,83351.84668,84262.54688,84369.72559,85567.11035,85946.17383,86729.37891,86798.0415,85411.24268,85812.12109,86083.69238,85434.75195,83501.89844,80760.52637
2019/8/17,78272.15479,76919.34619,75446.77734,74546.69434,74129.75098,74724.65039,76343.69873,76744.97266,78902.84668,80374.57422,81584.72461,81979.12061,81697.89648,81578.98047,82124.83936,82687.94238,83381.81152,83586.34424,82956.74463,83090.83887,83058.23438,82109.29004,79979.1665,77768.58692
2019/8/18,75653.69336,74462.44238,73413.57666,72982.54199,72609.38428,72872.48438,74789.91895,75464.75391,77316.95801,79003.22607,80663.05762,81063.43457,81531.01514,81476.5498,82274.8916,82602.53906,83809.84473,84345.76904,83181.32617,83958.5249,83654.42578,82843.46484,80545.72852,77637.02832
2019/8/19,75753.59961,74639.44629,73197.57861,72583.07861,72131.5459,72787.8916,74544.09131,76210.71729,78279.03809,79664.68994,81952.62109,82710.96484,83078.92236,82905.44727,83823.68848,84125.90234,86126.97754,85673.18506,84146,85102.02002,84610.729,83527.98145,81334.7041,78191.46338
2019/8/20,76086.06934,74824.08643,73843.22705,72824.27197,72644.08691,72590.72461,74342.55859,75930.16797,78999.61572,80339.35693,81771.09668,81990.36963,81761.52881,80991.146,80538.66406,80911.61719,81597.28613,81106.77832,80343.53906,80581.03809,80475.30762,78986.85742,77199.36719,75222.41113
2019/8/21,73265.43213,71921.87305,71261.30469,70346.74902,69967.87354,71038.61816,72905.36914,74040.01758,76398.39404,77538.89697,78000.6919,78027.23682,77642.58936,77944.80029,78416.60449,78995.3335,80567.29541,80942.39453,79984.0083,80302.75977,80366.4209,78809.75,76922.19531,75132.69434
2019/8/22,73152.79883,72114.76611,71383.86816,70298.0376,70440.25586,71307.58594,73521.86133,74794.85352,76562.72315,77597.62256,78634.13477,78556.59424,77778.79883,77524.43262,78077.6626,78494.21777,80230.78564,80228.48486,79281.0625,79988.62158,79357.7832,78887.10156,76813.73242,74812.3125
2019/8/23,73023.97852,71187.00781,70482.47559,69956.0791,69796.66065,70722.75586,72909.12354,74515.65527,76399.30957,77105.60547,78059.31543,78389.91113,77819.9375,77934.79981,78270.66699,79244.15723,80520.98437,80723.78467,80154.17725,80311.94043,80294.88916,78946.33301,77134.54004,74930.65234
2019/8/24,73038.75586,71819.875,71037.57422,70516.69434,70289.97852,70828.66309,72769.20606,73799.79102,75358.13037,76704.55713,78163.65674,78347.54346,78418.08399,78282.32813,78522.74023,79120.29883,81059.52539,80979.22168,80646.8169,81435.46973,81137.64551,79983.48877,77756.46094,75306.50391
2019/8/25,73952.41602,72407.12109,71461.47314,70626.51074,70269.646,71007.07324,72589.31543,73633.46973,75502.78125,76442.18555,77665.09961,78208.20801,77755.21973,77709.98633,78424.94043,78415.06641,79640.04932,80123.00391,79122.14453,80448.32324,80028.06494,78632.40772,76802.35303,74327.08008
2019/8/26,72847.48389,71828.59766,70561.60596,70233.58447,70062.60254,71109.43164,73423.63916,74564.74902,75981.14062,76803.89502,78055.68359,78703.75293,78064.39209,78240.75977,78017.96777,78543.17285,79931.29297,79274.83838,77952.63379,78068.93555,77325.3501,76170.79102,74071.14111,72501.62403
2019/8/27,70902.8794,69768.14453,69151.95996,68623.6792,68459.2041,69718.50977,72195.2124,73001.01367,74284.81152,75019.32617,75747.3877,76109.56885,75010.63477,75584.76758,76149.77783,76444.54443,78284.38623,78994.02246,78433.37549,79275.98926,78138.59668,76924.02441,75062.03613,72938.32813
2019/8/28,71737.91308,70523.88477,69785.63672,69255.6416,69167.54053,70558.75147,72597.7041,73161.42188,74538.19092,75639.8833,76914.71582,77006.49512,76676.79199,76555.06055,77007.71484,77370.98096,78927.07813,79672.5874,78953.60791,79693.73145,78812.65381,77597.86426,75273.01562,73020.3457
2019/8/29,71999.24121,70352.75293,69890.5752,69460.12109,69373.43018,70630.64453,72585.41992,73071.71094,74203.59082,74591.09326,76142.29883,77054.78613,76329.46289,76367.14746,77142.22266,77897.81983,79560.36475,79857.07617,78799.83203,79549.05371,78594.46045,77371.74902,74870.12793,72741.93457
2019/8/30,71611.26855,70111.11035,69255.13965,68568.01416,68833.11426,70279.03272,72390.7793,73078.76562,74718.71484,75724.5127,76869.79541,77874.41016,76994.23145,76912.2876,77625.34277,77943.37402,79196.93262,79417.06738,78274.55713,79014.5166,78004.37451,76588.35059,74965.7583,73210.93018
2019/8/31,71697.67529,70283.05664,69321.84473,69046.37305,69137.40039,69942.58105,71334.97754,72052.62598,73536.5791,74563.44824,75054.37793,75762.42578,74727.15137,74651.43457,74938.01709,75477.43848,77140.771,77818.91992,77060.36719,78012.93066,77071.07422,75251.37012,73026.12305,71323.61426
2019/9/1,70253.79199,69247.36328,68638.7334,68081.85156,68159.71387,69077.38574,70898.32519,70839.81055,71895.44824,72544.04395,73308.04346,74029.26367,73527.60352,73254.15625,73814.17383,74665.09375,76381.29932,76475.08887,75510.47705,76676.4541,75757.95215,74402.55273,72679.21826,71018.22754
2019/9/2,69899.78662,68713.81934,67648.05176,67312.38867,66905.97266,69089.06152,71896.01465,71617.66992,72431.92871,73036.72559,74033.61035,74619.11133,73902.00049,74185.41162,74891.83887,75457.46777,76303.56055,76859.89942,75597.48584,76410.26953,75544.89258,74338.85547,72754.7334,70796.47363
2019/9/3,69392.76611,68367.03613,67651.60596,67425.40772,67105.74268,69155.43164,71504.91211,71517.81348,71702.06836,73026.33106,74361.94678,74620.65527,73908.87305,73609.58203,74579.37646,75244.83496,76740.5542,77486.06201,76058.31738,76967.45313,76322.1294,74744.12402,73312.32422,71580.04004
2019/9/4,69638.28858,68808.84815,67987.2002,67103.63623,67064.96973,69023.59863,71785.91602,71859.8916,72522.08692,73169.75342,74115.49365,74474.41602,73577.1958,73225.89356,73847.0044,73023.32568,74722.64844,75801.36133,74994.49756,75623.09668,74947.6377,73678.41504,72113.93262,70977.34961
2019/9/5,69422.59033,68316.6626,67731.83838,66508.76953,66782.34619,68273.10693,70799.01856,71173.27637,72038.56348,72786.8291,74144.06543,74764.91699,73459.77441,73672.25,74056.56934,74627.7666,76733.76807,76636.86426,75041.729,75896.53516,75448.46338,74141.5166,72099.94043,71282.13574
2019/9/6,70071.08789,68979.55273,67996.8877,67473.67236,67438.95801,69243.30811,71801.22559,72151.93652,72731.47168,73523.72266,74533.28125,75056.99756,74861.83203,74779.66162,75220.40234,75594.31299,77004.47461,77254.34473,76114.29199,76928.19141,76329.31592,75028.20068,72958.37354,71013.19043
2019/9/7,69854.29053,68695.94092,68196.86231,67260.69482,66932.26856,67958.5542,69496.39941,70185.19629,71594.04395,73187.39453,74252.11231,74952.04639,74807.25147,74652.66553,75434.27979,76184.03223,77346.19824,77474.72754,75953.56152,76952.94043,76568.40234,75657.45264,73342.92871,71347.67188
2019/9/8,70071.75293,68658.16504,67871.9248,67436.67773,67340.45752,68465.0293,70209.75635,70396.26367,71372.26074,72240.54785,73115.52637,73788.81592,73770.50928,73256.94141,74176.23975,74982.7793,76627.94141,76885.29688,75986.08887,77224.06055,77043.6875,75484.83008,73254.89258,71412.46436
2019/9/9,69743.02539,68584.65137,67807.2085,67479.14356,67435.2168,68462.9209,70971.06445,71255.20898,72521.02246,72987.80859,74481.00391,74912.17871,74151.16065,73446.62256,74144.6792,74782.70313,75511.11621,75300.09326,74582.53125,74915.55273,74021.59619,73046.91602,71089.58398,69350.91406
2019/9/10,67640.59619,66881.92871,66642.75049,66001.82324,65969.32471,67147.54004,69965.04199,70329.45508,71294.39014,71925.33887,73350.42285,74099.28906,73357.60938,73081.44434,73486.77832,74049.04932,75318.56348,75941.15723,74013.44043,74274.20703,73319.38281,71828.85547,70785.81738,69453.23877
2019/9/11,67965.47314,66976.49317,66494.67725,65805.96973,65429.69043,66505.5752,69000.91797,69633.74317,71050.68652,71739.47656,72270.36426,72769.94043,71861.71485,71658.68945,71542.23145,72195.80811,73542.59229,73802.16797,72956.38965,73544.26123,73337.13477,71902.89209,70564.05176,68932.43457
2019/9/12,68006.09375,67600.51807,66979.81055,66479.64356,66222.22363,67664.74854,70323.22949,70719.75,71824.96094,72222.43994,72508.65381,72904.78271,72381.38574,72473.88965,72906.87451,73273.64404,74502.48438,74527.11523,73510.88281,73675.30176,72963.0127,71769.96777,70406.93457,68789.5625
2019/9/13,67435.35498,66304.29688,66005.64551,65224.15674,65219.88574,65892.49414,67295.75488,68091.86865,69021.83105,69546.82764,69584.5127,69817.30371,69754.21777,69041.56055,68902.68652,69135.73926,70612.95654,71292.96973,70899.46289,71239.26172,70615.41992,69962.49316,68830.15332,67684.70801
2019/9/14,66214.70313,65219.33838,64505.8291,64180.18848,64154.85059,65116.95606,66544.05957,67873.46387,69049.21387,69797.14746,70786.86035,71632.92383,71005.44629,71181.98438,70555.79297,71425.32861,72786.7168,73827.6626,73152.40234,73191.5459,72694.61035,71144.19531,69573.22559,68232.40039
2019/9/15,67212.08008,66574.76221,66193.73438,65805.92822,66008.43408,66619.40479,68014.35303,69461.83252,70812.09277,71590.11621,72388.50977,73094.74951,72555.64258,71809.54395,72035.59619,72280.75098,73631.25781,74254.29199,73725.95019,74777.48193,74202.72461,72880.67383,71073.49512,69338.65625
2019/9/16,68138.05371,67082.82373,66077.92774,66622.76953,66297.48535,67192.00635,70103.11133,70176.99805,70945.38281,71617.30664,72248.5459,72827.04102,71995.53906,71796.21338,72028.23633,73222.48145,74599.8877,75196.03125,74805.31738,74581.50098,73797.99365,72312.95996,70752.29736,69580.00586
2019/9/17,67980.26025,66815.29639,66049.86426,65422.59863,65489.29346,66726.08691,69008.71338,69487.73047,70292.10205,71423.85156,71594.86914,72281.73047,70996.58252,71072.6377,70845.89063,71620.97852,73678.08203,73974.37891,73267.42969,73500.31055,73448.12988,71987.02832,70606.98682,69254.99512
2019/9/18,68116.24512,67385.30518,66880.76172,66250.84863,66350.90674,67613.0752,70301.98926,70795.13086,70927.62109,71580.94238,71937.59473,72790.57813,72235.77246,72229.58838,72438.83789,72722.66113,74849.53613,75643.28174,74434.77832,74705.49561,74344.37305,72927.91895,71632.69336,70274.24316
2019/9/19,68918.50635,67831.14404,67810.89844,67244.38037,67160.29785,68431.19824,70775.99268,71033.93213,71769.44434,72535.73291,73728.33008,73451.50488,72272.69727,72385.39063,72728.79395,72631.27051,74433.30762,75453.78174,74666.1626,74756.38281,74481.33252,73245.03125,71872.98535,70155.68604
2019/9/20,68494.55664,67445.64111,67046.22119,66512.50195,66647.13184,68158.21094,71087.60547,71013.07324,71116.10205,71476.34082,71446.3999,71995.01074,70862.01221,70762.42578,70973.28955,71373.50195,73793.81592,74593.46338,74435.98828,75350.23242,75179.17188,73996.59863,72464.12012,70848.4458
2019/9/21,69466.63428,68195.37207,67953.5957,67395.79346,67232.84082,68481.60742,70737.33691,70541.97217,71275.73682,71444.19727,72291.27588,72598.84326,72195.54101,71916.86475,71975.48486,72747.57373,74440.22705,75363.89795,75487.40186,76395.37891,76028.38867,74125.81494,72807.87402,71122.26074
2019/9/22,69722.125,68562.99024,67782.05811,67789.63086,67864.4292,69158.81934,71071.59033,70555.89941,71125.90234,71318.16748,72291.56445,72832.01807,72437.49805,72487.92188,72673.11621,73562.27832,75000.41846,75644.39063,75250.05322,75947.39697,75719.60645,74545.80762,73372.75732,71181.67383
2019/9/23,69592.68018,68526.49317,67722.80078,67584.21729,67545.82275,69220.23731,71703.51563,71421.18555,71816.83008,71839.13916,72979.11572,73421.13379,72451.11133,72864.53027,73200.78711,73616.61328,75869.13477,76542.93945,76316.55225,76575.13916,76017,74498.37012,72500.00879,70681.99902
2019/9/24,69295.64649,68548.44727,67897.52197,67901.05713,68029.2832,69570.81348,72079.26074,71428.70996,72419.30078,72860.38086,73614.48975,73608.38184,72827.48877,72565.82129,73098.83301,74029.65674,75657.35449,75912.63281,75464.01856,75868.91504,75483.91797,74130.06152,72641.98584,70643.80274
2019/9/25,69251.37647,68522.96191,67905.20117,67530.39453,67776.38135,69468.33301,72144.32129,71246.5166,71678.62988,72119.32324,72648.22656,73340.4375,72367.69629,72590.9126,73268.78418,73533.39697,75169.23242,75805.24316,76332.53174,76354.73926,76226.35986,74492.05664,72502.71143,71022.34961
2019/9/26,69364.37402,68320.6709,67736.68701,67472.30664,67648.4292,69162.26758,72029.01367,71516.80176,71327.05762,71744.94092,72554.22461,73361.70117,72724.24561,72672.11719,73009.01709,73420.35352,75003.63623,76342.08008,76029.00635,75829.17871,75195.80566,73538.83838,71929.5625,70276.32568
2019/9/27,68926.27735,67831.49902,67246.57715,67306.67578,67458.00391,69159.60498,71527.92285,71193.70606,72237.24219,72406.86963,73338.35352,73831.01953,72943.43652,72835.67188,73605.37207,74544.20166,76157.72266,76449.69336,76288.86475,76350.02979,76124.33496,74579.85742,72796.97656,70811.69385
2019/9/28,69411.18066,68282.99023,67904.12305,67323.7959,67529.55957,68495.54883,70771.88379,70708.66895,71732.67383,72011.94824,72863.42676,73795.75293,73023.00391,73145.41553,73388.93652,74235.02734,76169.15625,76460.88184,76168.45313,76652.93457,75370.72656,73855.93701,72070.93945,70457.06641
2019/9/29,68878.33887,67580.43848,67116.5752,66839.7334,66739.00244,68159.05029,71097.74609,70433.37012,71603.53955,72443.1211,73245.71094,74069.28125,73142.40967,73271.12207,73896.18848,74730.33887,75909.13281,75996.60693,76313.63867,76291.35596,75672.44141,74278.42676,72710.49951,70422.88818
